HDG;PITCH;ROLL;ALT;EW_POS;NS_POS
-79.9 ; 9.92 ; 9.1 ; 1278.7340087890625 ; 3840.119140625 ; 3867.208984375
-79.77 ; 9.9 ; 9.06 ; 1279.048828125 ; 3845.4208984375 ; 3866.2529296875
-79.66 ; 9.89 ; 8.96 ; 1279.353515625 ; 3850.5498046875 ; 3865.470703125
-79.52 ; 9.9 ; 8.84 ; 1279.6480712890625 ; 3855.9384765625 ; 3864.5146484375
-79.4 ; 9.93 ; 8.68 ; 1279.9324951171875 ; 3861.1533203125 ; 3863.55859375
-79.25 ; 10.0 ; 8.51 ; 1280.208984375 ; 3866.455078125 ; 3862.6025390625
-79.11 ; 10.09 ; 8.32 ; 1280.478515625 ; 3871.669921875 ; 3861.646484375
-78.96 ; 10.24 ; 8.12 ; 1280.740966796875 ; 3876.8857421875 ; 3860.6904296875
-78.82 ; 10.41 ; 7.9 ; 1280.998779296875 ; 3882.1005859375 ; 3859.734375
-78.66 ; 10.6 ; 7.67 ; 1281.2550048828125 ; 3887.3154296875 ; 3858.7783203125
-78.52 ; 10.8 ; 7.43 ; 1281.5089111328125 ; 3892.5302734375 ; 3857.7353515625
-78.38 ; 10.99 ; 7.2 ; 1281.7628173828125 ; 3897.74609375 ; 3856.779296875
-78.24 ; 11.18 ; 6.95 ; 1282.018310546875 ; 3902.9609375 ; 3855.736328125
-78.1 ; 11.37 ; 6.7 ; 1282.276123046875 ; 3908.0888671875 ; 3854.693359375
-77.97 ; 11.53 ; 6.46 ; 1282.537841796875 ; 3913.3037109375 ; 3853.650390625
-77.85 ; 11.62 ; 6.21 ; 1282.8050537109375 ; 3918.51953125 ; 3852.607421875
-77.74 ; 11.67 ; 6.0 ; 1283.07763671875 ; 3923.6474609375 ; 3851.564453125
-77.65 ; 11.64 ; 5.78 ; 1283.3558349609375 ; 3928.8623046875 ; 3850.521484375
-77.55 ; 11.54 ; 5.56 ; 1283.639404296875 ; 3933.9033203125 ; 3849.478515625
-77.47 ; 11.41 ; 5.35 ; 1283.926025390625 ; 3939.119140625 ; 3848.34765625
-77.4 ; 11.25 ; 5.15 ; 1284.2159423828125 ; 3944.2470703125 ; 3847.3046875
-77.33 ; 11.05 ; 4.96 ; 1284.5064697265625 ; 3949.4619140625 ; 3846.087890625
-77.25 ; 10.83 ; 4.79 ; 1284.797119140625 ; 3954.58984375 ; 3844.9580078125
-77.21 ; 10.57 ; 4.62 ; 1285.08544921875 ; 3959.7177734375 ; 3843.828125
-77.15 ; 10.27 ; 4.45 ; 1285.3682861328125 ; 3964.8466796875 ; 3842.78515625
-77.1 ; 9.94 ; 4.31 ; 1285.6463623046875 ; 3969.974609375 ; 3841.568359375
-77.05 ; 9.58 ; 4.15 ; 1285.9150390625 ; 3975.015625 ; 3840.4384765625
-77.0 ; 9.22 ; 4.01 ; 1286.1737060546875 ; 3980.23046875 ; 3839.2216796875
-76.96 ; 8.86 ; 3.89 ; 1286.4189453125 ; 3985.359375 ; 3838.1787109375
-76.93 ; 8.5 ; 3.75 ; 1286.6502685546875 ; 3990.400390625 ; 3836.9619140625
-76.88 ; 8.15 ; 3.62 ; 1286.8658447265625 ; 3995.5283203125 ; 3835.7451171875
-76.85 ; 7.82 ; 3.5 ; 1287.064208984375 ; 4000.65625 ; 3834.615234375
-76.8 ; 7.5 ; 3.37 ; 1287.2454833984375 ; 4005.6982421875 ; 3833.4853515625
-76.77 ; 7.21 ; 3.26 ; 1287.4072265625 ; 4010.826171875 ; 3832.35546875
-76.72 ; 7.0 ; 3.15 ; 1287.548583984375 ; 4016.041015625 ; 3831.138671875
-76.68 ; 6.84 ; 3.06 ; 1287.669677734375 ; 4021.1689453125 ; 3830.095703125
-76.63 ; 6.73 ; 2.96 ; 1287.771240234375 ; 4026.2099609375 ; 3828.87890625
-76.58 ; 6.67 ; 2.89 ; 1287.8548583984375 ; 4031.3388671875 ; 3827.7490234375
-76.54 ; 6.66 ; 2.82 ; 1287.9205322265625 ; 4036.466796875 ; 3826.53125
-76.49 ; 6.7 ; 2.76 ; 1287.9697265625 ; 4041.5078125 ; 3825.4013671875
-76.44 ; 6.76 ; 2.71 ; 1288.0048828125 ; 4046.548828125 ; 3824.09765625
-76.4 ; 6.84 ; 2.67 ; 1288.0267333984375 ; 4051.677734375 ; 3822.880859375
-76.35 ; 6.93 ; 2.64 ; 1288.03759765625 ; 4056.8056640625 ; 3821.837890625
-76.3 ; 7.04 ; 2.6 ; 1288.0391845703125 ; 4061.93359375 ; 3820.5341796875
-76.25 ; 7.15 ; 2.59 ; 1288.032958984375 ; 4066.974609375 ; 3819.3173828125
-76.22 ; 7.26 ; 2.57 ; 1288.02197265625 ; 4072.103515625 ; 3818.1005859375
-76.18 ; 7.38 ; 2.57 ; 1288.005615234375 ; 4077.2314453125 ; 3816.8837890625
-76.13 ; 7.49 ; 2.57 ; 1287.986083984375 ; 4082.359375 ; 3815.6669921875
-76.08 ; 7.59 ; 2.59 ; 1287.9642333984375 ; 4087.400390625 ; 3814.537109375
-76.05 ; 7.7 ; 2.59 ; 1287.9415283203125 ; 4092.5283203125 ; 3813.3203125
-76.0 ; 7.79 ; 2.6 ; 1287.9180908203125 ; 4097.6572265625 ; 3812.0166015625
-75.97 ; 7.86 ; 2.62 ; 1287.8953857421875 ; 4102.78515625 ; 3810.7998046875
-75.93 ; 7.91 ; 2.62 ; 1287.87353515625 ; 4107.826171875 ; 3809.49609375
-75.9 ; 7.92 ; 2.64 ; 1287.85400390625 ; 4113.041015625 ; 3808.279296875
-75.85 ; 7.88 ; 2.64 ; 1287.8360595703125 ; 4118.169921875 ; 3807.0625
-75.82 ; 7.8 ; 2.64 ; 1287.818115234375 ; 4123.2978515625 ; 3805.845703125
-75.79 ; 7.71 ; 2.64 ; 1287.8009033203125 ; 4128.3388671875 ; 3804.541015625
-75.75 ; 7.61 ; 2.62 ; 1287.78369140625 ; 4133.5537109375 ; 3803.32421875
-75.72 ; 7.51 ; 2.6 ; 1287.764892578125 ; 4138.681640625 ; 3802.0205078125
-75.68 ; 7.41 ; 2.59 ; 1287.74462890625 ; 4143.810546875 ; 3800.8037109375
-75.65 ; 7.33 ; 2.56 ; 1287.7227783203125 ; 4148.9384765625 ; 3799.5869140625
-75.61 ; 7.25 ; 2.54 ; 1287.69775390625 ; 4154.06640625 ; 3798.3701171875
-75.57 ; 7.18 ; 2.51 ; 1287.6695556640625 ; 4159.107421875 ; 3796.9794921875
-75.54 ; 7.12 ; 2.48 ; 1287.6368408203125 ; 4164.1494140625 ; 3795.67578125
-75.5 ; 7.06 ; 2.46 ; 1287.6016845703125 ; 4169.3642578125 ; 3794.458984375
-75.46 ; 7.0 ; 2.43 ; 1287.5633544921875 ; 4174.4052734375 ; 3793.1552734375
-75.43 ; 6.94 ; 2.4 ; 1287.5203857421875 ; 4179.533203125 ; 3791.8515625
-75.4 ; 6.89 ; 2.37 ; 1287.4735107421875 ; 4184.7490234375 ; 3790.5478515625
-75.35 ; 6.83 ; 2.34 ; 1287.4227294921875 ; 4189.7900390625 ; 3789.244140625
-75.32 ; 6.78 ; 2.31 ; 1287.3680419921875 ; 4194.91796875 ; 3787.853515625
-75.29 ; 6.72 ; 2.28 ; 1287.3094482421875 ; 4200.0458984375 ; 3786.5498046875
-75.25 ; 6.67 ; 2.23 ; 1287.2462158203125 ; 4205.173828125 ; 3785.24609375
-75.21 ; 6.61 ; 2.2 ; 1287.178955078125 ; 4210.2158203125 ; 3783.9423828125
-75.18 ; 6.57 ; 2.15 ; 1287.10791015625 ; 4215.4306640625 ; 3782.7255859375
-75.15 ; 6.52 ; 2.09 ; 1287.0328369140625 ; 4220.55859375 ; 3781.4208984375
-75.11 ; 6.49 ; 2.01 ; 1286.9539794921875 ; 4225.599609375 ; 3780.1171875
-75.08 ; 6.47 ; 1.92 ; 1286.87109375 ; 4230.8154296875 ; 3778.8134765625
-75.04 ; 6.45 ; 1.82 ; 1286.784423828125 ; 4235.943359375 ; 3777.3359375
-75.0 ; 6.44 ; 1.7 ; 1286.6937255859375 ; 4241.158203125 ; 3776.0322265625
-74.97 ; 6.44 ; 1.56 ; 1286.600830078125 ; 4246.19921875 ; 3774.728515625
-74.93 ; 6.44 ; 1.42 ; 1286.5047607421875 ; 4251.328125 ; 3773.337890625
-74.9 ; 6.45 ; 1.25 ; 1286.405517578125 ; 4256.54296875 ; 3772.0341796875
-74.86 ; 6.47 ; 1.06 ; 1286.303955078125 ; 4261.6708984375 ; 3770.73046875
-74.83 ; 6.5 ; 0.85 ; 1286.2015380859375 ; 4266.798828125 ; 3769.33984375
-74.8 ; 6.55 ; 0.64 ; 1286.09765625 ; 4272.013671875 ; 3768.0361328125
-74.77 ; 6.61 ; 0.4 ; 1285.9921875 ; 4277.142578125 ; 3766.6455078125
-74.74 ; 6.71 ; 0.17 ; 1285.885986328125 ; 4282.2705078125 ; 3765.2548828125
-74.71 ; 6.83 ; -0.1 ; 1285.780517578125 ; 4287.4853515625 ; 3763.951171875
-74.69 ; 6.97 ; -0.35 ; 1285.6773681640625 ; 4292.61328125 ; 3762.560546875
-74.66 ; 7.14 ; -0.61 ; 1285.5765380859375 ; 4297.7421875 ; 3761.2568359375
-74.66 ; 7.32 ; -0.88 ; 1285.479736328125 ; 4302.95703125 ; 3759.865234375
-74.65 ; 7.51 ; -1.13 ; 1285.3883056640625 ; 4308.0849609375 ; 3758.474609375
-74.63 ; 7.71 ; -1.38 ; 1285.3023681640625 ; 4313.212890625 ; 3756.9970703125
-74.63 ; 7.91 ; -1.61 ; 1285.2242431640625 ; 4318.515625 ; 3755.693359375
-74.65 ; 8.1 ; -1.85 ; 1285.1546630859375 ; 4323.6435546875 ; 3754.302734375
-74.65 ; 8.29 ; -2.07 ; 1285.0953369140625 ; 4328.771484375 ; 3752.912109375
-74.66 ; 8.45 ; -2.29 ; 1285.0452880859375 ; 4333.986328125 ; 3751.521484375
-74.68 ; 8.59 ; -2.49 ; 1285.0054931640625 ; 4339.115234375 ; 3750.2177734375
-74.69 ; 8.66 ; -2.68 ; 1284.977294921875 ; 4344.330078125 ; 3748.8271484375
-74.71 ; 8.69 ; -2.85 ; 1284.9600830078125 ; 4349.544921875 ; 3747.4365234375
-74.74 ; 8.66 ; -2.99 ; 1284.9522705078125 ; 4354.6728515625 ; 3745.958984375
-74.75 ; 8.59 ; -3.13 ; 1284.953857421875 ; 4359.8876953125 ; 3744.6552734375
-74.77 ; 8.49 ; -3.25 ; 1284.9625244140625 ; 4365.0166015625 ; 3743.2646484375
-74.8 ; 8.37 ; -3.38 ; 1284.977294921875 ; 4370.2314453125 ; 3741.8740234375
-74.83 ; 8.25 ; -3.49 ; 1284.996826171875 ; 4375.4462890625 ; 3740.5703125
-74.86 ; 8.11 ; -3.6 ; 1285.0186767578125 ; 4380.57421875 ; 3739.1796875
-74.88 ; 7.97 ; -3.72 ; 1285.043701171875 ; 4385.703125 ; 3737.7880859375
-74.91 ; 7.83 ; -3.83 ; 1285.06787109375 ; 4390.91796875 ; 3736.310546875
-74.94 ; 7.7 ; -3.96 ; 1285.0921630859375 ; 4396.0458984375 ; 3735.0068359375
-74.97 ; 7.57 ; -4.11 ; 1285.11474609375 ; 4401.2607421875 ; 3733.6162109375
-75.0 ; 7.45 ; -4.27 ; 1285.1358642578125 ; 4406.4765625 ; 3732.2255859375
-75.05 ; 7.35 ; -4.44 ; 1285.153076171875 ; 4411.6044921875 ; 3730.8349609375
-75.08 ; 7.25 ; -4.63 ; 1285.1671142578125 ; 4416.732421875 ; 3729.53125
-75.11 ; 7.18 ; -4.83 ; 1285.1756591796875 ; 4421.947265625 ; 3728.140625
-75.16 ; 7.11 ; -5.05 ; 1285.180419921875 ; 4427.0751953125 ; 3726.8369140625
-75.21 ; 7.06 ; -5.27 ; 1285.18115234375 ; 4432.291015625 ; 3725.533203125
-75.24 ; 7.02 ; -5.52 ; 1285.17724609375 ; 4437.505859375 ; 3724.142578125
-75.29 ; 6.99 ; -5.75 ; 1285.16943359375 ; 4442.720703125 ; 3722.8388671875
-75.35 ; 6.97 ; -6.02 ; 1285.15771484375 ; 4447.8486328125 ; 3721.6220703125
-75.4 ; 6.97 ; -6.27 ; 1285.14208984375 ; 4452.9775390625 ; 3720.2314453125
-75.46 ; 6.99 ; -6.54 ; 1285.12255859375 ; 4458.1923828125 ; 3718.927734375
-75.52 ; 7.03 ; -6.8 ; 1285.1007080078125 ; 4463.4072265625 ; 3717.6240234375
-75.6 ; 7.07 ; -7.08 ; 1285.076416015625 ; 4468.53515625 ; 3716.2333984375
-75.68 ; 7.12 ; -7.36 ; 1285.051513671875 ; 4473.7509765625 ; 3714.9287109375
-75.75 ; 7.17 ; -7.66 ; 1285.02490234375 ; 4478.9658203125 ; 3713.7119140625
-75.83 ; 7.22 ; -7.94 ; 1284.9991455078125 ; 4484.267578125 ; 3712.3212890625
-75.91 ; 7.26 ; -8.24 ; 1284.9718017578125 ; 4489.482421875 ; 3711.1044921875
-76.0 ; 7.3 ; -8.54 ; 1284.946044921875 ; 4494.697265625 ; 3709.80078125
-76.1 ; 7.34 ; -8.83 ; 1284.9210205078125 ; 4499.826171875 ; 3708.4970703125
-76.19 ; 7.37 ; -9.13 ; 1284.896728515625 ; 4505.041015625 ; 3707.193359375
-76.29 ; 7.4 ; -9.44 ; 1284.8748779296875 ; 4510.3427734375 ; 3705.9765625
-76.4 ; 7.43 ; -9.74 ; 1284.85302734375 ; 4515.470703125 ; 3704.759765625
-76.5 ; 7.46 ; -10.04 ; 1284.83349609375 ; 4520.7734375 ; 3703.54296875
-76.61 ; 7.49 ; -10.35 ; 1284.8162841796875 ; 4525.98828125 ; 3702.2392578125
-76.72 ; 7.53 ; -10.65 ; 1284.8006591796875 ; 4531.203125 ; 3701.0224609375
-76.85 ; 7.57 ; -10.96 ; 1284.787353515625 ; 4536.41796875 ; 3699.8056640625
-76.97 ; 7.6 ; -11.25 ; 1284.7764892578125 ; 4541.6337890625 ; 3698.5888671875
-77.1 ; 7.63 ; -11.55 ; 1284.767822265625 ; 4546.935546875 ; 3697.458984375
-77.24 ; 7.66 ; -11.85 ; 1284.7615966796875 ; 4552.150390625 ; 3696.2421875
-77.38 ; 7.68 ; -12.15 ; 1284.75927734375 ; 4557.365234375 ; 3695.1123046875
-77.52 ; 7.71 ; -12.43 ; 1284.7584228515625 ; 4562.66796875 ; 3693.982421875
-77.66 ; 7.73 ; -12.72 ; 1284.760009765625 ; 4567.9697265625 ; 3692.8515625
-77.8 ; 7.74 ; -12.99 ; 1284.763916015625 ; 4573.1845703125 ; 3691.634765625
-77.96 ; 7.76 ; -13.25 ; 1284.7701416015625 ; 4578.486328125 ; 3690.591796875
-78.11 ; 7.77 ; -13.49 ; 1284.7786865234375 ; 4583.701171875 ; 3689.4619140625
-78.29 ; 7.78 ; -13.69 ; 1284.7896728515625 ; 4589.00390625 ; 3688.4189453125
-78.44 ; 7.8 ; -13.88 ; 1284.802978515625 ; 4594.21875 ; 3687.2890625
-78.61 ; 7.81 ; -14.05 ; 1284.8177490234375 ; 4599.5205078125 ; 3686.24609375
-78.8 ; 7.83 ; -14.18 ; 1284.8349609375 ; 4604.7353515625 ; 3685.203125
-78.97 ; 7.83 ; -14.29 ; 1284.853759765625 ; 4610.0380859375 ; 3684.16015625
-79.16 ; 7.84 ; -14.38 ; 1284.8724365234375 ; 4615.33984375 ; 3683.2041015625
-79.35 ; 7.85 ; -14.46 ; 1284.8935546875 ; 4620.5546875 ; 3682.1611328125
-79.54 ; 7.86 ; -14.54 ; 1284.9146728515625 ; 4625.943359375 ; 3681.205078125
-79.72 ; 7.86 ; -14.6 ; 1284.9381103515625 ; 4631.1591796875 ; 3680.2490234375
-79.93 ; 7.86 ; -14.68 ; 1284.9615478515625 ; 4636.4609375 ; 3679.2060546875
-80.11 ; 7.86 ; -14.72 ; 1284.9857177734375 ; 4641.7626953125 ; 3678.3369140625
-80.3 ; 7.85 ; -14.79 ; 1285.0107421875 ; 4647.064453125 ; 3677.4677734375
-80.5 ; 7.85 ; -14.85 ; 1285.03564453125 ; 4652.3671875 ; 3676.5986328125
-80.69 ; 7.84 ; -14.91 ; 1285.0615234375 ; 4657.6689453125 ; 3675.7294921875
-80.88 ; 7.84 ; -14.97 ; 1285.0872802734375 ; 4662.970703125 ; 3674.8603515625
-81.08 ; 7.83 ; -15.02 ; 1285.113037109375 ; 4668.359375 ; 3674.078125
-81.27 ; 7.82 ; -15.08 ; 1285.1396484375 ; 4673.662109375 ; 3673.208984375
-81.46 ; 7.8 ; -15.15 ; 1285.1661376953125 ; 4678.9638671875 ; 3672.4267578125
-81.66 ; 7.78 ; -15.19 ; 1285.1927490234375 ; 4684.3525390625 ; 3671.64453125
-81.85 ; 7.76 ; -15.25 ; 1285.21923828125 ; 4689.5673828125 ; 3670.861328125
-82.04 ; 7.75 ; -15.3 ; 1285.245849609375 ; 4694.869140625 ; 3670.166015625
-82.24 ; 7.72 ; -15.36 ; 1285.2708740234375 ; 4700.2587890625 ; 3669.3837890625
-82.43 ; 7.7 ; -15.41 ; 1285.296630859375 ; 4705.6474609375 ; 3668.775390625
-82.61 ; 7.67 ; -15.46 ; 1285.32080078125 ; 4710.94921875 ; 3667.9931640625
-82.82 ; 7.65 ; -15.52 ; 1285.34423828125 ; 4716.2509765625 ; 3667.384765625
-83.0 ; 7.63 ; -15.57 ; 1285.366943359375 ; 4721.640625 ; 3666.689453125
-83.21 ; 7.6 ; -15.61 ; 1285.3887939453125 ; 4726.9423828125 ; 3665.994140625
-83.4 ; 7.58 ; -15.66 ; 1285.4090576171875 ; 4732.244140625 ; 3665.47265625
-83.6 ; 7.56 ; -15.72 ; 1285.4285888671875 ; 4737.6328125 ; 3664.8642578125
-83.8 ; 7.54 ; -15.77 ; 1285.446533203125 ; 4742.935546875 ; 3664.255859375
-83.99 ; 7.52 ; -15.82 ; 1285.4630126953125 ; 4748.32421875 ; 3663.6474609375
-84.19 ; 7.5 ; -15.88 ; 1285.4786376953125 ; 4753.712890625 ; 3663.1259765625
-84.4 ; 7.47 ; -15.93 ; 1285.49267578125 ; 4759.0146484375 ; 3662.6044921875
-84.6 ; 7.43 ; -15.97 ; 1285.505126953125 ; 4764.404296875 ; 3662.0830078125
-84.79 ; 7.39 ; -16.04 ; 1285.51611328125 ; 4769.79296875 ; 3661.5615234375
-84.99 ; 7.34 ; -16.08 ; 1285.525390625 ; 4775.181640625 ; 3661.0400390625
-85.18 ; 7.29 ; -16.13 ; 1285.53173828125 ; 4780.4833984375 ; 3660.60546875
-85.36 ; 7.24 ; -16.19 ; 1285.53564453125 ; 4785.873046875 ; 3660.1708984375
-85.57 ; 7.18 ; -16.24 ; 1285.537109375 ; 4791.26171875 ; 3659.8232421875
-85.75 ; 7.13 ; -16.29 ; 1285.536376953125 ; 4796.650390625 ; 3659.388671875
-85.96 ; 7.07 ; -16.35 ; 1285.532470703125 ; 4801.9521484375 ; 3659.041015625
-86.16 ; 7.02 ; -16.4 ; 1285.525390625 ; 4807.341796875 ; 3658.693359375
-86.35 ; 6.97 ; -16.46 ; 1285.5152587890625 ; 4812.8173828125 ; 3658.345703125
-86.55 ; 6.91 ; -16.5 ; 1285.501953125 ; 4818.119140625 ; 3657.998046875
-86.75 ; 6.86 ; -16.55 ; 1285.485595703125 ; 4823.5078125 ; 3657.7373046875
-86.96 ; 6.81 ; -16.61 ; 1285.4644775390625 ; 4828.8974609375 ; 3657.3896484375
-87.16 ; 6.75 ; -16.66 ; 1285.439453125 ; 4834.2861328125 ; 3657.12890625
-87.35 ; 6.7 ; -16.71 ; 1285.412109375 ; 4839.6748046875 ; 3656.8681640625
-87.55 ; 6.65 ; -16.77 ; 1285.380126953125 ; 4845.150390625 ; 3656.6943359375
-87.77 ; 6.6 ; -16.82 ; 1285.3441162109375 ; 4850.5390625 ; 3656.43359375
-87.97 ; 6.55 ; -16.86 ; 1285.3043212890625 ; 4855.841796875 ; 3656.1728515625
-88.18 ; 6.5 ; -16.93 ; 1285.260498046875 ; 4861.23046875 ; 3656.0859375
-88.38 ; 6.45 ; -16.97 ; 1285.212890625 ; 4866.7060546875 ; 3655.912109375
-88.58 ; 6.4 ; -17.02 ; 1285.1605224609375 ; 4872.0078125 ; 3655.73828125
-88.79 ; 6.35 ; -17.08 ; 1285.104248046875 ; 4877.484375 ; 3655.564453125
-89.0 ; 6.3 ; -17.13 ; 1285.044189453125 ; 4882.873046875 ; 3655.4775390625
-89.21 ; 6.25 ; -17.19 ; 1284.979248046875 ; 4888.26171875 ; 3655.390625
-89.43 ; 6.22 ; -17.24 ; 1284.9105224609375 ; 4893.650390625 ; 3655.390625
-89.65 ; 6.2 ; -17.3 ; 1284.837890625 ; 4899.126953125 ; 3655.3037109375
-89.86 ; 6.18 ; -17.35 ; 1284.7613525390625 ; 4904.515625 ; 3655.3037109375
-90.08 ; 6.16 ; -17.41 ; 1284.6807861328125 ; 4909.904296875 ; 3655.3037109375
-90.3 ; 6.15 ; -17.46 ; 1284.5980224609375 ; 4915.3798828125 ; 3655.3037109375
-90.54 ; 6.14 ; -17.52 ; 1284.510498046875 ; 4920.76953125 ; 3655.390625
-90.75 ; 6.12 ; -17.57 ; 1284.42138671875 ; 4926.158203125 ; 3655.390625
-90.97 ; 6.09 ; -17.63 ; 1284.3292236328125 ; 4931.6337890625 ; 3655.4775390625
-91.19 ; 6.06 ; -17.68 ; 1284.23388671875 ; 4937.0224609375 ; 3655.6513671875
-91.41 ; 6.02 ; -17.74 ; 1284.13623046875 ; 4942.4990234375 ; 3655.73828125
-91.63 ; 5.98 ; -17.8 ; 1284.0355224609375 ; 4947.80078125 ; 3655.912109375
-91.85 ; 5.94 ; -17.85 ; 1283.932373046875 ; 4953.2763671875 ; 3655.9990234375
-92.08 ; 5.91 ; -17.91 ; 1283.8260498046875 ; 4958.751953125 ; 3656.1728515625
-92.3 ; 5.89 ; -17.96 ; 1283.7166748046875 ; 4964.1416015625 ; 3656.43359375
-92.54 ; 5.89 ; -18.02 ; 1283.60498046875 ; 4969.5302734375 ; 3656.6943359375
-92.77 ; 5.9 ; -18.08 ; 1283.4901123046875 ; 4975.005859375 ; 3656.8681640625
-93.02 ; 5.91 ; -18.13 ; 1283.3729248046875 ; 4980.4814453125 ; 3657.12890625
-93.27 ; 5.96 ; -18.18 ; 1283.2550048828125 ; 4985.87109375 ; 3657.4765625
-93.52 ; 6.02 ; -18.22 ; 1283.135498046875 ; 4991.259765625 ; 3657.82421875
-93.79 ; 6.1 ; -18.25 ; 1283.01513671875 ; 4996.7353515625 ; 3658.171875
-94.07 ; 6.21 ; -18.27 ; 1282.89404296875 ; 5002.2109375 ; 3658.51953125
-94.35 ; 6.34 ; -18.29 ; 1282.7745361328125 ; 5007.6005859375 ; 3658.8671875
-94.65 ; 6.48 ; -18.29 ; 1282.6573486328125 ; 5013.076171875 ; 3659.3017578125
-94.93 ; 6.62 ; -18.27 ; 1282.54248046875 ; 5018.46484375 ; 3659.8232421875
-95.22 ; 6.77 ; -18.25 ; 1282.4315185546875 ; 5023.9404296875 ; 3660.2578125
-95.52 ; 6.91 ; -18.22 ; 1282.3245849609375 ; 5029.4169921875 ; 3660.6923828125
-95.8 ; 7.0 ; -18.19 ; 1282.2237548828125 ; 5034.892578125 ; 3661.2138671875
-96.05 ; 7.06 ; -18.18 ; 1282.12841796875 ; 5040.3681640625 ; 3661.822265625
-96.3 ; 7.07 ; -18.15 ; 1282.0401611328125 ; 5045.7568359375 ; 3662.4306640625
-96.55 ; 7.04 ; -18.11 ; 1281.95654296875 ; 5051.146484375 ; 3663.0390625
-96.77 ; 6.99 ; -18.07 ; 1281.877685546875 ; 5056.53515625 ; 3663.560546875
-96.99 ; 6.91 ; -18.04 ; 1281.8018798828125 ; 5062.0107421875 ; 3664.255859375
-97.21 ; 6.82 ; -18.0 ; 1281.72998046875 ; 5067.3994140625 ; 3664.951171875
-97.41 ; 6.73 ; -17.97 ; 1281.65966796875 ; 5072.875 ; 3665.646484375
-97.63 ; 6.63 ; -17.94 ; 1281.5909423828125 ; 5078.3515625 ; 3666.4287109375
-97.83 ; 6.53 ; -17.91 ; 1281.5213623046875 ; 5083.6533203125 ; 3667.1240234375
-98.05 ; 6.44 ; -17.88 ; 1281.451904296875 ; 5089.12890625 ; 3667.90625
-98.25 ; 6.36 ; -17.85 ; 1281.3807373046875 ; 5094.517578125 ; 3668.6015625
-98.47 ; 6.28 ; -17.82 ; 1281.30810546875 ; 5099.994140625 ; 3669.3837890625
-98.69 ; 6.2 ; -17.79 ; 1281.2322998046875 ; 5105.3828125 ; 3670.2529296875
-98.91 ; 6.13 ; -17.75 ; 1281.1541748046875 ; 5110.771484375 ; 3671.03515625
-99.13 ; 6.08 ; -17.72 ; 1281.07373046875 ; 5116.2470703125 ; 3671.9921875
-99.35 ; 6.05 ; -17.71 ; 1280.9901123046875 ; 5121.63671875 ; 3672.7744140625
-99.58 ; 6.04 ; -17.68 ; 1280.9034423828125 ; 5127.025390625 ; 3673.73046875
-99.82 ; 6.05 ; -17.65 ; 1280.8135986328125 ; 5132.4140625 ; 3674.6865234375
-100.07 ; 6.08 ; -17.61 ; 1280.7205810546875 ; 5137.8896484375 ; 3675.5556640625
-100.32 ; 6.12 ; -17.58 ; 1280.6268310546875 ; 5143.279296875 ; 3676.51171875
-100.57 ; 6.16 ; -17.54 ; 1280.5299072265625 ; 5148.66796875 ; 3677.4677734375
-100.82 ; 6.21 ; -17.5 ; 1280.43310546875 ; 5154.056640625 ; 3678.5107421875
-101.07 ; 6.26 ; -17.49 ; 1280.33544921875 ; 5159.4453125 ; 3679.5537109375
-101.32 ; 6.31 ; -17.46 ; 1280.238525390625 ; 5164.8349609375 ; 3680.5966796875
-101.55 ; 6.36 ; -17.43 ; 1280.1424560546875 ; 5170.2236328125 ; 3681.7265625
-101.8 ; 6.4 ; -17.4 ; 1280.047119140625 ; 5175.6123046875 ; 3682.8564453125
-102.05 ; 6.45 ; -17.38 ; 1279.95263671875 ; 5181.087890625 ; 3683.8994140625
-102.29 ; 6.49 ; -17.35 ; 1279.8603515625 ; 5186.390625 ; 3685.1162109375
-102.54 ; 6.52 ; -17.33 ; 1279.769775390625 ; 5191.779296875 ; 3686.24609375
-102.77 ; 6.56 ; -17.32 ; 1279.6815185546875 ; 5197.16796875 ; 3687.462890625
-103.02 ; 6.59 ; -17.29 ; 1279.5955810546875 ; 5202.556640625 ; 3688.7666015625
-103.25 ; 6.62 ; -17.27 ; 1279.511962890625 ; 5207.859375 ; 3689.9833984375
-103.49 ; 6.65 ; -17.25 ; 1279.4306640625 ; 5213.248046875 ; 3691.287109375
-103.72 ; 6.68 ; -17.22 ; 1279.351806640625 ; 5218.5498046875 ; 3692.5908203125
-103.96 ; 6.7 ; -17.21 ; 1279.275146484375 ; 5224.025390625 ; 3693.8955078125
-104.19 ; 6.72 ; -17.19 ; 1279.200927734375 ; 5229.2412109375 ; 3695.19921875
-104.43 ; 6.74 ; -17.18 ; 1279.130615234375 ; 5234.6298828125 ; 3696.58984375
-104.66 ; 6.76 ; -17.16 ; 1279.0618896484375 ; 5240.0185546875 ; 3697.8935546875
-104.9 ; 6.77 ; -17.15 ; 1278.9954833984375 ; 5245.3203125 ; 3699.37109375
-105.11 ; 6.77 ; -17.13 ; 1278.931396484375 ; 5250.708984375 ; 3700.76171875
-105.33 ; 6.76 ; -17.11 ; 1278.8697509765625 ; 5256.01171875 ; 3702.2392578125
-105.55 ; 6.72 ; -17.11 ; 1278.810302734375 ; 5261.3134765625 ; 3703.6298828125
-105.75 ; 6.67 ; -17.11 ; 1278.7525634765625 ; 5266.615234375 ; 3705.1943359375
